id,Response
381285,0.0002910289716413102
381286,0.00014069520416440268
381287,0.0029283405957837108
381288,0.251622148524685
381289,0.2924518049090215
381290,0.2910727958024513
381291,0.1084351895238528
381292,0.13765647697457184
381293,0.0002046547210458368
381294,0.10692303616663883
381295,0.0003202596691603035
381296,0.4361076028275632
381297,0.0003052130638016986
381298,0.0003790658649229694
381299,0.00027518887476279117
381300,0.036694159900066844
381301,0.1458681230984638
381302,0.0003171266701130235
381303,0.00027585069296221036
381304,0.00037478638352589344
381305,0.028976027532820758
381306,0.2860924456591082
381307,0.0003151152748886213
381308,0.3065567220106354
381309,0.00038412380894732806
381310,0.39310981073957707
381311,0.0002929932058450737
381312,0.00039760192715241846
381313,0.36949396155946906
381314,0.017782885384231582
381315,0.00030629560207307563
381316,0.26528146296640914
381317,0.028633995776346885
381318,0.29510970114880025
381319,0.0003863730914980342
381320,0.10356676391571873
381321,0.3016731204928323
381322,0.17041073059312242
381323,0.01089709845027145
381324,8.307116489092056e-05
381325,0.20786149230618542
381326,0.00038539705964102795
381327,0.1919724435237788
381328,0.0002990429651141894
381329,0.1280554126653075
381330,0.0006411273635751791
381331,0.24965621552215314
381332,0.00040537999633325557
381333,0.00032614267412213997
381334,0.0005578623844954812
381335,0.00044010531512864707
381336,0.00035610152211927777
381337,0.00021433922603677463
381338,0.24160855759073108
381339,0.06460879717461421
381340,0.0011811975253333885
381341,0.0005179039530694473
381342,0.0003289678530570714
381343,5.698669048923773e-05
381344,0.3769257167313014
381345,0.00024077326012064197
381346,0.031436062293439135
381347,0.24716345885805965
381348,0.001212189101552124
381349,0.0002982869126976105
381350,0.00026425550634903564
381351,0.3109198579162711
381352,0.0004827865508370987
381353,0.2186897572769803
381354,0.00039254653973977817
381355,0.0004634119669605686
381356,0.00019892148216005094
381357,0.00031264712253452234
381358,0.0007176667113112294
381359,0.24092165338394456
381360,0.1871425644833863
381361,0.0003427973820360938
381362,0.034894772402861075
381363,0.04349466681993068
381364,0.00014520827097235775
381365,0.39031896910174124
381366,0.29504830355592615
381367,0.16062198767531055
381368,0.00044383729035548844
381369,0.3880461200937204
381370,0.00014357282160467648
381371,0.24960083662846935
381372,0.18322335349218064
381373,0.0003819505481140295
381374,0.21039179564433025
381375,0.0003069798419759443
381376,0.3201753249630217
381377,0.012284965310577533
381378,0.33606891590245397
381379,0.0876962330751901
381380,0.0001860818354799423
381381,0.35580026078127774
381382,0.32472409310678707
381383,0.00038361766199136445
381384,0.2703753504575919
381385,0.1070412063653015
381386,0.2538748652737999
381387,0.30207054067211114
381388,0.3354690490279075
381389,0.2318562584675471
381390,0.15501027744922952
381391,0.1680310178516474
381392,0.32521509087956596
381393,3.409251332317625e-05
381394,0.000183192237750617
381395,0.07105273951530733
381396,0.00028283553159442185
381397,0.001152087124385602
381398,0.0002248826066409091
381399,0.0001512561696650609
381400,0.0004050964961061184
381401,0.024449387021110443
381402,0.281569243226553
381403,0.0008224679585784094
381404,0.033921813120841283
381405,0.22341648095577457
381406,0.5039325659862951
381407,0.35989110719914136
381408,0.15737806837187682
381409,0.02718056126885012
381410,0.0002539897022270447
381411,0.1339209794235838
381412,0.06485128228595484
381413,0.08217359275520711
381414,0.20313468810621665
381415,0.0017539907517353467
381416,0.0002896120113327967
381417,0.3087870075693295
381418,0.0003840874509558878
381419,0.00035690927744615555
381420,0.00033549857212435385
381421,0.2718146894172987
381422,0.11593998163093969
381423,0.28640483199834776
381424,0.0005152599456053418
381425,0.39481720204085247
381426,0.011743668005430646
381427,0.0003231980669064074
381428,0.1825162243257206
381429,0.3477644153757966
381430,0.16222802307370357
381431,0.025253839455970224
381432,0.18474849420483413
381433,0.3026214422481587
381434,0.00030034068009786535
381435,0.20565553887373364
381436,0.2308003484557832
381437,0.1517860453603316
381438,0.4226783663523094
381439,0.24526352970055462
381440,0.0007823758611631414
381441,0.18055206962324089
381442,0.42188380355968774
381443,0.08555453241614866
381444,0.0004614505783164077
381445,6.960818917330395e-05
381446,0.4068947594585288
381447,0.12140484732783527
381448,0.0002653465361746432
381449,0.04596958896495568
381450,0.34723701822662306
381451,0.00021737445852701887
381452,0.3512656533969447
381453,0.0002525101917989407
381454,0.05407125971885087
381455,0.13189375047578505
381456,0.13214187224894092
381457,0.09607891386689205
381458,0.00027192711231829777
381459,0.00026190708667150144
381460,0.00029001925645115537
381461,0.00029326663844075966
381462,0.00031327145657150494
381463,0.2159196523387516
381464,0.10972236970650602
381465,0.23591507689241228
381466,0.0003385577455545575
381467,0.057821490796036566
381468,0.00015095440757027277
381469,0.18261081045987765
381470,0.19169229484678138
381471,0.031653780811157904
381472,0.31818008238887696
381473,0.27277194490285867
381474,0.0004309961743347218
381475,0.36872202862330056
381476,0.14942608844245742
381477,0.0012443375989451687
381478,0.0012409899698523391
381479,0.3697162038041256
381480,0.000350813679693497
381481,0.3423882488550535
381482,0.3140218000115034
381483,0.00034575902743232893
381484,0.02365485235844878
381485,0.10241391159472701
381486,0.000654793975040851
381487,0.024539274566450754
381488,0.0003070611612955134
381489,0.31361909155775397
381490,0.2919606786809633
381491,0.25422894939578455
381492,0.5108589973193275
381493,0.0002695714354661761
381494,0.0002957713165264322
381495,0.00022808362899769471
381496,0.2304092340660523
381497,0.0013479400160363664
381498,0.0004096675062437363
381499,0.09251532453195718
381500,0.0269307615100049
381501,0.36942642531177505
381502,9.433946502552874e-05
381503,0.0003111250044653298
381504,0.00035348674558315394
381505,0.00034464746886178263
381506,0.0003599883643047358
381507,0.31640651546805465
381508,0.00019461680526193888
381509,0.2803351089738806
381510,0.3109613465729956
381511,0.3094337038529991
381512,0.000645798824824189
381513,0.3067571787783459
381514,0.43645971008349743
381515,0.30324501855112995
381516,0.0003774401031469836
381517,0.2579288477707046
381518,0.19691762516424863
381519,0.350552769963276
381520,0.32615057324509733
381521,0.32630845251501384
381522,8.686624211226156e-05
381523,0.0003341345198675683
381524,0.2727898916832894
381525,0.0004926191061486076
381526,0.00018626454017111002
381527,0.0003198205480840234
381528,0.0026453274405933216
381529,4.800877031088516e-05
381530,0.2771899458899561
381531,0.31167947269555357
381532,0.08375650163248913
381533,0.00012361226750089456
381534,0.0003391785159058023
381535,0.3873785454906475
381536,0.2753779023633849
381537,0.5781458959641714
381538,0.2254950990417151
381539,0.3076163446929864
381540,0.00040301224982054013
381541,0.0003261705574852469
381542,0.15311653921971158
381543,0.35529671872403745
381544,0.001354095975774848
381545,0.0002776422683232105
381546,0.47080402973677865
381547,0.34015043413707446
381548,0.27968907096554524
381549,0.26637457434246975
381550,0.00043527644436047795
381551,0.39253153179718436
381552,0.07796483314975751
381553,0.00033181990782530236
381554,0.17400569344217554
381555,0.00032128068986225636
381556,0.22084088352277875
381557,0.03082491656973829
381558,0.001306228393953063
381559,0.02395601669688118
381560,0.46061128144280394
381561,0.0002745417917188021
381562,4.0204092338185766e-05
381563,0.10496220045098294
381564,0.004367783919000602
381565,0.1295614078245171
381566,0.0002120228207308819
381567,0.00015133670234373256
381568,0.1670003915817015
381569,0.0003204106840150852
381570,0.1839973357013311
381571,5.317131758625141e-05
381572,0.020781615341373415
381573,0.1486046922345121
381574,0.037397874491927524
381575,0.0006196088372001765
381576,0.2894387794981173
381577,0.00014926401659341002
381578,0.1652276718361425
381579,0.05060574749155259
381580,0.0007367123500734456
381581,0.00044765853255855414
381582,0.0003654513077525703
381583,0.00042228387477351233
381584,0.2084689559733944
381585,8.566194452572035e-05
381586,0.13675168462800297
381587,0.08999006825268155
381588,0.2954870897185661
381589,0.0003222973921476444
381590,0.02918184562076265
381591,0.20531242971488378
381592,0.09669155423451287
381593,0.31671029852877336
381594,0.0013800846895864955
381595,0.0016239989326269398
381596,0.38651546495110295
381597,0.38701028061426873
381598,0.2173139227365687
381599,0.00022775622912116393
381600,0.0005600811572508748
381601,0.00036457183378070507
381602,0.00024073377170303936
381603,0.16337343979869304
381604,0.358927343593418
381605,7.536760338890537e-05
381606,0.2780294408166747
381607,0.3033966131091539
381608,0.1695097224455093
381609,0.20312522501550842
381610,0.00032354527347944634
381611,0.12234441365962186
381612,0.13535496255255808
381613,0.00030998157280167965
381614,0.35726770441790573
381615,0.06311208241967964
381616,0.0004936606291367156
381617,0.01745666563591249
381618,0.00046655269657367294
381619,0.09921286295563816
381620,0.16440463198969818
381621,0.0007682807801161126
381622,0.00010036481071107494
381623,0.28188016019991524
381624,0.0003415417468384814
381625,0.00032221562256951335
381626,0.0005381469894082002
381627,0.0003103809199923037
381628,0.2395976025015546
381629,0.2992372356699412
381630,0.09133955922371968
381631,0.00018962148262806146
381632,0.2929753811796824
381633,0.3144530265376683
381634,0.0004624472136446755
381635,0.32068262978756135
381636,0.23001204626329078
381637,0.00039047702820017236
381638,0.00022972600872182166
381639,0.129971179346565
381640,0.192118067374379
381641,0.37724331095855473
381642,0.00036606416429185387
381643,0.0004140405357802781
381644,0.00034355087126324723
381645,0.06018366353248707
381646,0.23287140768251027
381647,0.28098878060107013
381648,0.3000591809013158
381649,0.031077951772865632
381650,0.036521790563379355
381651,0.00047024880736828105
381652,0.0003114625885332196
381653,0.08336309614158227
381654,0.3529841834454739
381655,0.00021250112064340448
381656,0.27875134790239986
381657,0.253046769155065
381658,0.0004673180472663302
381659,0.00030473135775093443
381660,0.000154925894941407
381661,0.0011227902040470803
381662,0.00040759898842396145
381663,0.006717218264110879
381664,0.16077464532395092
381665,0.33927027091105083
381666,0.02911248710799846
381667,0.0887048429690883
381668,0.742826678615494
381669,0.0002110584849771104
381670,0.33581918015907974
381671,0.10661139212623902
381672,0.37373792410036116
381673,0.41892013141248324
381674,0.01738167934263539
381675,0.01787445050034673
381676,0.3870240240869867
381677,0.1601883755480771
381678,0.00038729477033594184
381679,0.0003795391669838036
381680,8.419999580598713e-05
381681,0.36717443016127327
381682,0.24387023592595433
381683,0.4404056347955364
381684,0.00035585246049044507
381685,0.33102945002404427
381686,0.00026921965997721243
381687,0.179662841131618
381688,0.0005736515194565584
381689,0.3399721394350376
381690,0.30884894533271956
381691,0.02136150457663302
381692,0.0003714335173756562
381693,0.36432946684628986
381694,0.000312997367532656
381695,0.00014240988427148478
381696,0.00035558741866067404
381697,0.3005587036182496
381698,0.014258044961552512
381699,0.14678845193638015
381700,9.684755447110098e-05
381701,0.3874231557988523
381702,0.29180095981908216
381703,0.00038030769108186185
381704,0.00038391039993141595
381705,0.17343554818690812
381706,0.07912830194737447
381707,0.0001563432167182177
381708,0.000482132226551101
381709,0.0003351655050514603
381710,0.3119557404608781
381711,0.0002487157497219106
381712,0.037104445134408345
381713,0.015841979768751364
381714,0.00010000080207895321
381715,0.2043287751448409
381716,0.18258498367877543
381717,0.00034703008028041276
381718,0.3102904530310989
381719,0.0003347260894857863
381720,0.001231853487753488
381721,0.00013130776637703702
381722,0.3046736601380346
381723,0.14464334694133524
381724,0.24436171978251275
381725,0.02527482563234343
381726,0.28712886900009676
381727,0.15467290920618992
381728,0.31870117401733244
381729,0.0003377338636692987
381730,0.3118560098585821
381731,0.00032005518560560724
381732,0.00019385999994269055
381733,0.424115997194798
381734,0.13722166584851753
381735,0.00019884322988421172
381736,0.0003872762634386639
381737,0.15709809738238878
381738,0.1348508742218228
381739,0.000458602473250626
381740,0.36292790923258883
381741,0.3503553121177607
381742,0.0002625257548210152
381743,0.04971878204476664
381744,0.001394690668050647
381745,0.00027747304553943727
381746,0.0003804175406808707
381747,0.00020166369998249757
381748,0.00031740406109835204
381749,0.10911349374174131
381750,0.05069902153390519
381751,0.007428680468936406
381752,0.148271170016339
381753,0.0003909493273642371
381754,0.2137173842634288
381755,0.33811446005809215
381756,0.00033333190211480107
381757,0.00039805519121245654
381758,0.00041076956363723455
381759,0.199399935977631
381760,0.00035962180589509135
381761,0.1248933898491376
381762,0.00034219134971891636
381763,0.0002921087629524665
381764,0.04809766497045089
381765,0.4277877642518584
381766,0.03774813815626301
381767,0.43691617571214814
381768,0.2811481142696299
381769,3.7918338867725274e-05
381770,0.27323942239782767
381771,0.2794400021355735
381772,0.3906841595201212
381773,0.00029505913178577844
381774,0.000476703558128631
381775,0.00039793968081262534
381776,0.0004069025607895814
381777,0.21109934428552407
381778,0.25415158309828645
381779,0.00034476816125915275
381780,3.3016136655018204e-05
381781,0.12663018500839754
381782,0.00035856842167238996
381783,0.0002776705129139391
381784,0.0003472044512617972
381785,0.00040702627389709945
381786,0.29778639033485294
381787,0.2632173878807115
381788,0.23224941131379365
381789,0.11539932641105731
381790,0.29690252805412753
381791,0.38669468259688744
381792,0.0800615183659445
381793,0.0004240198415566621
381794,0.2724425024724863
381795,0.14753928464872954
381796,0.08347063180622044
381797,0.3283799440116511
381798,0.2095736932627821
381799,0.00023846534504688003
381800,0.0009127171194969038
381801,0.35545491417993363
381802,0.00038343853180122453
381803,0.00034019102675109764
381804,0.2916774375677806
381805,0.00026389526833717344
381806,0.0003160875615321201
381807,0.001003480518936945
381808,0.00020967993610487674
381809,0.3647331806614585
381810,0.00047082641328246227
381811,0.3152114829824335
381812,0.13022420893900336
381813,0.09176394203152256
381814,0.31724918737201446
381815,0.0003515014114080904
381816,0.2825768125878598
381817,0.00030380108864571097
381818,0.0003195660764438016
381819,0.0003630050435920838
381820,0.00016999816790313755
381821,0.006370778633249863
381822,0.00023548390090332138
381823,0.027573300355423665
381824,0.00032353546209220793
381825,0.026345482837581553
381826,0.000784397604535665
381827,0.00023280873444039813
381828,0.041889414641659135
381829,0.21328533680058398
381830,0.20388527153313177
381831,0.0003476589447109068
381832,7.7120383959662e-05
381833,0.000416200351169442
381834,0.33192746377959165
381835,0.0006817154935632989
381836,0.22148858190153817
381837,0.3388595451543299
381838,4.6614858448793744e-05
381839,0.0009127198588875571
381840,0.00024277300429814916
381841,0.00030542839516640427
381842,0.0002839474967787186
381843,0.0002955878578418908
381844,0.34654518463451456
381845,0.2955592585323512
381846,0.00022754269948089794
381847,0.00028938211546237076
381848,0.0005130408040224749
381849,0.02071377774049855
381850,0.0002648076801065665
381851,0.0003934006536019021
381852,0.21367063970376984
381853,0.012482008585073225
381854,0.00031481393661835606
381855,0.41859735156230793
381856,0.0003609389152537046
381857,0.0003466297037331763
381858,0.0004130330438803078
381859,0.10058249236116182
381860,0.0004167232653051681
381861,0.17062646710793983
381862,0.3428062203186961
381863,0.08128406431324771
381864,6.461679605151306e-05
381865,0.001294403435847677
381866,0.2956447754249778
381867,0.0006484701620431228
381868,0.0005147068529952028
381869,0.00027531824779269634
381870,0.031114686506108588
381871,0.0003109892405183953
381872,0.00031938983265650223
381873,0.00036340203333531327
381874,0.17553292782362434
381875,0.17612602198998942
381876,0.0002511026113366141
381877,0.08292190135201585
381878,0.1191687070012548
381879,0.001104844772948228
381880,0.00022715447411824713
381881,0.000819670260749812
381882,0.00038327815201871253
381883,0.15718429077729057
381884,0.059761114786323885
381885,0.31844429489559634
381886,0.3187508025974859
381887,0.0005378336986428396
381888,0.0006062262623905164
381889,0.00023167031945770756
381890,0.0004062759418387582
381891,0.011300969782201659
381892,0.00018419111086093694
381893,0.0001521839410320294
381894,0.0003066596077730516
381895,0.0019092276413743001
381896,0.2174986353673435
381897,0.002281602778636438
381898,0.19518301038392
381899,0.07863507042360696
381900,0.30800051308856075
381901,0.02278749902805196
381902,0.11232016549846693
381903,0.00031613787905109453
381904,0.07978488915041712
381905,0.2566764862368325
381906,0.08584724753535082
381907,0.17692281355176542
381908,0.4042142624826368
381909,0.21381210960759764
381910,0.26109825475071113
381911,0.00014374316180819415
381912,0.3392773358400185
381913,0.0003334575965124737
381914,0.09996292726646755
381915,0.2749042359751759
381916,0.008700579561934487
381917,0.0004125227558492234
381918,0.00034973427012770214
381919,0.40306193792167433
381920,0.0775510586143971
381921,0.17947967416289312
381922,0.0004384156801421933
381923,0.061826985013261816
381924,0.15897189347026372
381925,0.0002852918426865912
381926,0.05299828556392861
381927,0.14490176894032994
381928,0.10667684870633559
381929,3.111237433612111e-05
381930,0.0003187592631510923
381931,0.00023526161771337956
381932,0.2191651963407539
381933,0.0008110684649964082
381934,0.03775288601920433
381935,0.4128969401261707
381936,0.394894099510487
381937,0.0003660000673411197
381938,0.07476086456759325
381939,0.0004047285714401352
381940,0.041479664875262806
381941,0.0002673381341836934
381942,0.00013746906033590192
381943,0.27619486447780306
381944,0.0062653094310577495
381945,7.074078059006226e-05
381946,0.000542151724567395
381947,0.0003907029579357839
381948,8.804010505408847e-05
381949,0.0008845995814687017
381950,0.34184812734186726
381951,0.11153606674022715
381952,0.0003021225118573507
381953,0.18177453217024495
381954,0.006010905693473678
381955,0.39254562654985115
381956,0.00017537233144737072
381957,0.21039501014348866
381958,0.20830392459517258
381959,0.3121902936194002
381960,0.06732098714027021
381961,0.00018626546018404844
381962,0.105273725326803
381963,0.0003007585581985154
381964,0.00040249648381368634
381965,0.000667852072382518
381966,0.0002757559046204498
381967,0.22381471504695657
381968,0.33261894681227927
381969,0.0002419569554300076
381970,0.0003811944387382177
381971,5.968038848148464e-05
381972,0.2841301580634965
381973,0.0005644787925395732
381974,0.00021024614594872558
381975,0.0003894522101288512
381976,0.00024720743068597304
381977,0.33993818302346923
381978,0.0003755886444928972
381979,0.00035044162957851617
381980,0.352522662653373
381981,0.21655901028717076
381982,0.0004739661119354307
381983,0.0002759929965656463
381984,0.2628891555394465
381985,0.0004060764757151641
381986,0.001696230043729576
381987,0.16507002098540344
381988,0.00031451058082814334
381989,0.11943575812464974
381990,0.0004019668019949304
381991,0.0007480732029990964
381992,0.0010123129243885271
381993,0.2762559179941223
381994,0.0004027335586749053
381995,0.00019411247169775003
381996,0.0011386249189584852
381997,0.0005652901792401388
381998,0.00031682525747695107
381999,0.29695634734636994
382000,0.2974835522209571
382001,0.014828785040932765
382002,0.18402144928890643
382003,0.36043334251565173
382004,0.000455305453945424
382005,0.5297807084577939
382006,0.04420609350747866
382007,0.00047700306303302844
382008,0.006728728429681645
382009,0.0003743035002908154
382010,0.28774117134593785
382011,0.0011574728343464935
382012,0.002322142084882534
382013,0.3604424559038608
382014,0.02726681393405147
382015,0.23205128528442737
382016,0.06637959595985427
382017,0.5008151178271645
382018,0.36108950224546843
382019,0.026963520110121535
382020,0.08869913622815412
382021,0.38670601940121985
382022,0.11220665164865692
382023,0.09582078991368674
382024,0.34942935222412
382025,0.0002554151134327637
382026,0.0002201073593201776
382027,0.00031971897256388
382028,0.00038195130838076315
382029,0.24686709413713903
382030,0.24503277414006222
382031,0.08625711280706569
382032,0.28244240689214944
382033,0.43922914496865056
382034,0.17782241821168615
382035,0.3803741471176882
382036,0.0004241240441963516
382037,0.0003270908708153688
382038,2.5182139262443635e-05
382039,8.132226151357342e-05
382040,0.2783476774809133
382041,0.3476384515601231
382042,0.31227417872470187
382043,0.0009115512215008827
382044,0.0006287576361922162
382045,0.0009025803176979088
382046,0.1320702541231101
382047,0.026141162352911494
382048,8.837349289848016e-05
382049,0.00016044359874079397
382050,0.005387215315462564
382051,0.0002035191431941143
382052,0.0008089599116499245
382053,0.0003252433899301931
382054,0.0002798841300469353
382055,0.002810687106055354
382056,0.0003913561020260357
382057,0.20110410552219837
382058,0.3089917949925057
382059,0.12362280909849782
382060,6.327420946980105e-05
382061,0.16206643833894532
382062,0.00029488694712721114
382063,0.2574237087889903
382064,0.13194163493519762
382065,0.020943154107921195
382066,0.0007871031069627135
382067,0.10626860168472906
382068,0.28540984481730713
382069,0.05382314627900068
382070,0.13316887859622564
382071,0.0003535892883984432
382072,0.0005182243320549973
382073,0.000454175198814265
382074,0.0006552810983165261
382075,0.2200351581515731
382076,0.0001738471421139747
382077,0.3543739233884162
382078,0.18005779083375273
382079,0.00023078202651493834
382080,0.32975336916746173
382081,0.24625966950602213
382082,0.00037771613281427553
382083,0.3593453535945203
382084,0.26393766611309394
382085,0.434562276747997
382086,0.3549211152143322
382087,0.00028431330912730916
382088,0.22955338232060932
382089,0.21153218782655567
382090,0.08551152251075285
382091,0.00042954666393700075
382092,0.00032541215911387834
382093,0.2893448707302774
382094,0.11081680249765598
382095,0.0003419122897748698
382096,0.30943607529038103
382097,0.3652276963184675
382098,0.22237222493823064
382099,0.31064069743667205
382100,0.3215071886015712
382101,0.19881965687431596
382102,0.15718769945320743
382103,0.04881570003074007
382104,0.0004699534717368701
382105,0.23288380625042637
382106,0.2368934707641493
382107,0.0001406508817801102
382108,0.00035429728400405535
382109,0.25130240676908955
382110,0.0002745131685307503
382111,0.000228177261472821
382112,0.23483853721052644
382113,0.000338355290046192
382114,0.00035151865012929143
382115,0.0002762130074505863
382116,0.38175415960387016
382117,0.0003418586161623946
382118,0.042005828705415804
382119,0.000325097046256295
382120,0.5117648065309706
382121,0.2671409058073368
382122,0.37398814302883754
382123,0.00036412331148674145
382124,9.254678369127232e-05
382125,1.3010239588580592e-05
382126,0.0005742126896194626
382127,0.00027842846885758237
382128,0.30022157212053163
382129,0.15638889736969713
382130,0.41105442264685227
382131,0.3646510134043101
382132,0.37492780582098434
382133,0.0002988796466576706
382134,0.00030380054056234734
382135,0.0003772872703389367
382136,0.3016223405514767
382137,4.128893858291111e-05
382138,0.000585869540784975
382139,6.48073412611213e-05
382140,0.00016443579663345988
382141,0.00033178885233693423
382142,0.0003223415940953274
382143,0.0003546996996876526
382144,0.0004085298844186281
382145,0.011825251509289229
382146,0.2570266303776339
382147,0.00031803165389244445
382148,0.0002449859979119082
382149,0.20371507070535705
382150,0.053049475404832534
382151,0.34927372522634276
382152,0.06681454596128096
382153,0.14534082290246092
382154,0.00047944388304924
382155,0.00022299463695565268
382156,0.015453702741415892
382157,5.383339792278741e-05
382158,0.0004437637431199998
382159,0.27510559980607535
382160,0.4440240483788503
382161,0.00030986016205837954
382162,0.17485447135920115
382163,0.19523345538841458
382164,0.0018029206844094492
382165,0.09113455036146781
382166,0.19972567189520649
382167,0.019383678708942
382168,0.03615214222453652
382169,0.3885241238268774
382170,0.0004602060896779273
382171,0.0005692006220864982
382172,0.00021663752231481723
382173,0.18657762699494
382174,0.0006307549764294909
382175,0.016685133569853523
382176,0.0003644137509396816
382177,0.00025619795063233067
382178,0.13735192743350277
382179,0.283494638602422
382180,0.0001399096039733344
382181,0.00032942925394125236
382182,0.015045155720069963
382183,0.00028440950334645816
382184,0.19246597862637113
382185,0.027084204487444648
382186,0.1569341416430575
382187,0.0004782586744708318
382188,0.1309904937814593
382189,0.00024362280452739504
382190,0.44722160401685274
382191,0.010096607848887986
382192,0.0253778713928649
382193,0.0005532814503604481
382194,0.014248884532287906
382195,0.0003728604447926524
382196,0.0003393027232049071
382197,0.00017525382747749145
382198,0.015745583327655164
382199,0.03102601633905682
382200,0.0004643651060726364
382201,0.00034383071470779104
382202,0.3091355916923329
382203,0.1949350320770712
382204,0.0001520531231349928
382205,0.040699418227318006
382206,0.0003576808728482528
382207,4.3540895454586525e-05
382208,0.18570469171021908
382209,0.00046771360863083033
382210,0.08672751123942884
382211,0.0003346699351712386
382212,0.000879989801477344
382213,0.0002804909115913471
382214,0.0004248159144999338
382215,0.3098503158257048
382216,0.32230467914069333
382217,9.700483818447661e-05
382218,0.0002968317901569617
382219,0.000882930721413868
382220,0.014410287649136329
382221,0.40710988377084084
382222,0.0003588708273402826
382223,0.00020967260287124475
382224,0.0003312713848851317
382225,0.17605877896588049
382226,0.3332494364217943
382227,0.31116450810053614
382228,0.17923011460057567
382229,0.0004843292751549565
382230,0.09480943021545245
382231,0.0004603564578119434
382232,0.4332953759717488
382233,0.39564152315591616
